temperatura,vibracao,corrente_eletrica,rotacao,carga_maquina,tempo_operacao_horas,turno,tipo_equipamento,historico_manutencao,dias_desde_ultima_manutencao,falha_ocorrida,tempo_ate_falha_horas
84.82,2.456,35.29,1517.0,96.54,2100.2,tarde,esteira,2,58.2,0,253.5
73.92,3.051,28.27,2313.0,60.04,2575.0,noite,bomba,1,33.1,0,549.8
75.64,1.837,25.45,2525.0,54.01,1787.6,noite,bomba,1,23.2,0,729.0
75.33,3.006,31.57,1553.0,53.02,2766.6,manha,esteira,2,53.7,0,501.6
87.01,2.992,33.41,1452.0,74.68,1527.9,tarde,esteira,1,37.0,0,474.5
86.53,2.988,36.62,2091.0,91.37,2681.0,manha,compressor,1,52.9,0,557.4
75.24,2.229,26.57,2133.0,51.05,663.5,manha,bomba,2,24.8,0,583.8
74.55,2.158,31.92,1572.0,76.93,900.3,manha,esteira,2,62.4,0,764.2
78.09,2.359,30.94,2698.0,78.43,1304.4,tarde,CNC,1,46.1,0,473.9
77.8,1.797,35.14,1232.0,84.7,1037.9,tarde,esteira,2,83.6,0,423.9
69.09,2.281,27.68,2435.0,43.49,1098.0,manha,CNC,2,16.3,0,501.1
80.41,2.62,36.33,2605.0,74.72,3175.5,tarde,CNC,0,36.8,0,530.0
75.07,2.463,29.34,1443.0,51.66,1983.0,noite,esteira,1,33.6,0,717.5
82.24,3.129,34.64,2064.0,72.76,1787.6,manha,compressor,3,72.7,0,462.7
77.45,1.914,28.65,2627.0,42.58,2782.1,manha,CNC,4,96.8,0,523.3
75.55,2.597,25.23,2841.0,39.3,2909.4,tarde,CNC,0,55.8,0,453.2
74.52,2.664,26.73,2360.0,58.39,1657.9,noite,bomba,0,45.0,0,866.9
82.25,2.988,36.49,1545.0,84.29,4271.3,noite,esteira,4,83.7,0,318.6
66.4,2.715,26.28,2600.0,51.57,2055.0,manha,CNC,0,39.3,0,947.3
70.45,2.495,25.34,2648.0,40.27,3353.2,tarde,CNC,1,134.3,0,681.3
75.15,2.42,29.53,2035.0,66.72,1526.4,noite,compressor,2,28.8,0,497.5
75.04,2.592,34.33,1083.0,69.39,2717.3,tarde,prensa,1,8.3,0,659.7
69.35,2.032,28.26,2578.0,45.49,3537.4,tarde,CNC,0,16.0,0,951.8
84.94,2.522,31.88,1266.0,79.98,3302.2,noite,prensa,3,37.8,0,300.4
78.12,1.851,28.24,1020.0,49.79,3126.4,manha,prensa,1,175.3,0,478.9
74.01,2.918,27.41,2107.0,37.32,1477.3,tarde,compressor,3,24.3,0,682.0
68.19,2.584,22.04,1520.0,27.14,1005.1,noite,esteira,4,133.3,0,310.1
68.92,2.832,27.18,2461.0,49.09,922.7,manha,bomba,0,55.4,0,512.1
73.22,2.503,28.45,2513.0,44.89,1733.6,tarde,bomba,4,24.2,0,738.6
72.55,2.564,30.63,2353.0,65.41,1654.5,tarde,compressor,2,40.3,0,565.7
84.55,2.915,33.85,1315.0,79.45,2938.1,noite,esteira,2,89.4,0,333.6
76.34,2.486,35.36,1460.0,80.12,2357.0,noite,esteira,1,43.8,0,466.7
60.95,2.238,24.99,1531.0,51.12,941.9,noite,esteira,1,24.8,0,806.0
85.38,3.411,33.75,1154.0,81.91,3900.3,manha,prensa,4,38.2,0,546.1
83.72,3.351,31.45,2184.0,80.71,2629.1,noite,compressor,3,102.6,0,509.4
80.91,3.108,32.85,1601.0,55.55,1411.9,noite,esteira,2,208.3,0,471.9
75.93,2.807,28.24,1798.0,52.64,1574.0,tarde,esteira,2,86.4,0,472.8
69.42,2.758,27.47,2561.0,39.77,4956.0,tarde,CNC,3,139.2,0,414.0
83.97,2.223,29.46,2490.0,67.52,1037.9,manha,CNC,4,85.0,0,259.6
77.64,3.752,37.06,1997.0,80.61,5105.7,noite,compressor,0,84.5,0,367.2
86.81,2.663,37.39,1368.0,97.8,1951.2,manha,esteira,1,72.5,0,623.9
94.72,3.313,42.02,2159.0,99.27,2034.7,manha,compressor,3,64.5,0,486.7
78.1,3.106,35.35,1601.0,89.08,2791.3,noite,esteira,3,29.6,0,265.3
81.93,2.667,26.65,2753.0,53.54,756.5,noite,CNC,1,51.8,0,585.0
79.67,3.093,32.68,2315.0,60.78,2622.5,noite,compressor,7,86.3,0,408.1
72.4,1.866,25.85,2385.0,41.31,3496.9,tarde,bomba,4,64.7,0,565.7
88.72,4.335,35.06,2571.0,92.98,1703.9,manha,CNC,2,14.0,0,470.0
85.29,3.091,31.4,1195.0,79.92,2242.3,tarde,prensa,2,102.0,0,324.2
68.33,2.856,27.29,2478.0,45.21,6802.7,manha,CNC,2,75.2,0,564.3
73.23,3.35,35.12,1088.0,84.81,3717.8,noite,prensa,4,98.3,0,333.0
68.86,1.836,28.7,2670.0,53.79,1237.4,tarde,CNC,2,23.9,0,898.5
75.53,2.768,33.25,1319.0,72.94,1637.2,tarde,prensa,3,14.2,0,708.7
78.27,2.773,35.08,2293.0,85.93,1913.4,manha,bomba,1,43.9,0,527.1
84.32,3.558,38.34,2437.0,94.72,3854.3,tarde,CNC,1,66.8,0,341.6
64.96,2.507,30.08,2702.0,56.29,1234.4,noite,CNC,2,126.0,0,314.9
74.14,2.904,31.71,2521.0,70.41,3307.5,tarde,CNC,1,61.1,0,240.0
84.87,3.006,34.74,2357.0,76.56,3320.1,manha,bomba,2,160.4,0,240.0
81.41,3.013,34.15,1676.0,75.29,2328.7,manha,esteira,2,36.8,0,620.4
67.97,2.583,26.24,2161.0,32.78,3929.3,tarde,compressor,2,72.4,0,515.2
75.26,2.205,23.4,2189.0,49.14,1319.0,manha,compressor,1,11.3,0,753.6
66.28,2.826,28.09,2500.0,57.94,4385.2,noite,bomba,3,90.3,0,531.8
79.36,2.647,32.84,2414.0,68.44,639.0,tarde,bomba,0,121.3,0,410.9
82.36,2.689,36.58,2265.0,70.87,1229.7,manha,bomba,1,64.1,0,437.9
73.49,2.933,28.8,2419.0,42.73,651.0,noite,compressor,3,19.9,0,733.2
79.95,2.5,37.23,1577.0,84.29,1370.4,manha,esteira,2,51.5,0,544.0
74.44,3.363,41.08,1283.0,87.37,3355.4,manha,prensa,4,36.0,0,240.0
85.85,2.451,31.57,2107.0,65.34,2862.8,tarde,compressor,0,39.2,0,639.6
86.43,1.641,37.03,2427.0,71.95,2608.7,manha,CNC,1,51.2,0,562.1
82.61,3.021,35.62,2552.0,79.27,1355.6,tarde,CNC,0,19.2,0,420.8
91.4,3.885,35.92,2584.0,95.09,2219.3,noite,bomba,2,60.3,0,240.0
80.6,3.248,29.12,1814.0,70.24,4410.5,noite,compressor,1,38.0,0,510.3
73.78,3.346,24.97,1219.0,38.25,1394.6,manha,prensa,4,68.7,0,907.4
76.34,2.219,29.43,2434.0,51.78,1438.0,tarde,bomba,3,68.8,0,785.8
77.7,2.177,32.5,2379.0,74.92,1478.7,manha,bomba,1,23.8,0,864.9
76.93,3.355,34.67,1772.0,83.06,2526.2,tarde,esteira,4,42.1,0,385.9
74.62,2.81,30.36,2450.0,44.17,3182.3,manha,CNC,2,40.9,0,371.3
85.93,3.218,33.35,1411.0,75.54,3611.9,tarde,esteira,3,49.9,0,257.2
82.16,2.305,34.49,2665.0,61.79,1910.2,manha,CNC,2,112.0,0,315.1
80.88,2.476,35.13,2455.0,76.86,1798.8,noite,bomba,2,31.9,0,701.2
85.42,2.504,38.39,1240.0,87.37,1590.1,noite,prensa,0,41.9,0,759.7
78.99,3.568,31.92,1540.0,72.77,3066.2,manha,esteira,4,69.3,0,395.3
65.67,1.986,30.01,1438.0,65.12,778.1,noite,esteira,4,53.7,0,600.7
77.0,2.274,30.14,2025.0,59.42,2071.8,manha,compressor,0,88.8,0,350.0
80.34,2.914,34.62,1359.0,84.04,2080.1,noite,esteira,2,67.9,0,486.5
70.23,2.538,31.0,2457.0,60.67,3347.1,manha,bomba,1,41.6,0,547.5
85.63,3.222,37.81,2182.0,83.71,948.4,manha,bomba,2,56.9,0,248.1
67.7,2.087,26.12,2434.0,20.29,3498.3,tarde,CNC,2,103.3,0,702.9
65.76,2.228,29.11,2775.0,65.06,2956.9,tarde,CNC,0,20.8,0,661.7
76.87,2.44,30.12,2314.0,61.25,5944.0,tarde,bomba,1,22.6,0,557.6
81.87,2.411,32.81,2952.0,63.07,5314.8,tarde,CNC,1,25.0,0,536.5
65.06,2.563,24.32,1456.0,36.86,4232.5,manha,esteira,1,42.8,0,547.9
71.99,2.392,29.51,1479.0,73.02,509.2,manha,esteira,2,46.4,0,411.9
71.18,3.048,30.57,1388.0,55.73,1015.4,tarde,prensa,0,113.1,0,356.6
84.02,3.087,34.34,2758.0,87.03,3938.2,tarde,CNC,0,35.8,0,371.9
77.6,2.028,34.3,1228.0,77.83,2040.9,manha,prensa,2,15.4,0,718.4
75.75,3.948,36.27,2588.0,73.97,5310.0,manha,CNC,1,103.2,1,1.0
81.76,2.85,30.69,2216.0,54.49,2363.0,tarde,compressor,3,34.7,0,696.1
79.15,2.943,33.78,1522.0,73.46,3279.9,tarde,esteira,2,80.2,0,309.1
84.59,2.628,39.88,2550.0,91.4,3144.7,noite,CNC,3,92.8,0,323.4
86.89,2.854,33.43,2614.0,75.59,2325.5,tarde,CNC,2,59.7,0,678.2
80.84,3.601,33.58,2890.0,73.16,3975.9,tarde,CNC,1,49.8,0,501.2
83.35,3.739,36.19,2349.0,90.46,3430.2,tarde,bomba,1,29.0,0,554.4
72.95,2.015,30.7,1501.0,58.66,1083.8,manha,esteira,5,28.4,0,782.2
79.33,3.784,29.9,2587.0,71.92,7063.0,manha,CNC,1,95.1,0,240.0
73.01,3.092,26.79,2663.0,54.22,1016.3,manha,CNC,1,66.0,0,490.0
81.36,2.836,32.2,2280.0,69.86,1434.1,noite,bomba,5,95.5,0,296.9
83.15,3.187,32.31,2859.0,64.15,3247.8,manha,CNC,2,36.5,0,474.0
63.82,2.577,25.63,1437.0,25.82,2903.7,tarde,esteira,4,107.3,0,838.4
86.19,3.823,32.12,1244.0,76.01,3596.6,tarde,prensa,2,132.2,0,240.0
72.77,3.04,33.63,1743.0,80.75,1998.9,tarde,esteira,3,19.4,0,331.0
84.22,2.559,36.81,1467.0,90.39,3029.0,noite,esteira,0,20.4,0,438.6
75.44,2.459,21.76,2444.0,32.7,1499.9,tarde,bomba,3,83.6,0,682.4
69.78,2.009,24.8,1362.0,45.86,2362.5,manha,esteira,3,57.5,0,479.7
78.62,2.676,29.41,2516.0,74.18,4952.4,noite,CNC,5,44.6,0,548.6
83.63,4.092,38.06,2635.0,91.92,1012.4,tarde,CNC,4,91.7,0,569.1
83.2,2.918,32.97,2342.0,81.1,4116.1,manha,bomba,3,32.9,0,403.1
69.21,2.2,27.14,2752.0,36.59,2090.0,noite,CNC,1,34.4,0,907.9
81.45,3.115,36.69,1183.0,86.29,1291.0,tarde,prensa,0,21.6,0,727.9
75.27,1.706,27.07,2359.0,48.9,1352.1,manha,bomba,2,99.3,0,405.2
80.22,3.034,34.28,1155.0,86.19,2051.7,noite,prensa,2,18.1,0,540.1
70.58,2.61,21.58,2191.0,16.57,4224.4,tarde,compressor,2,92.1,0,575.6
81.22,3.147,34.27,2352.0,82.5,3018.3,tarde,bomba,2,74.9,0,556.6
70.3,1.805,25.59,1432.0,37.24,952.7,manha,esteira,2,94.0,0,783.2
65.82,1.807,21.81,2542.0,12.63,3996.0,manha,CNC,2,22.9,0,689.3
72.68,3.428,31.75,2248.0,77.15,3623.8,tarde,bomba,3,48.7,0,309.2
72.97,1.528,28.31,2518.0,57.6,645.1,tarde,bomba,3,29.1,0,531.1
76.51,3.21,36.1,1194.0,76.34,1250.8,tarde,prensa,1,124.7,0,253.1
71.22,2.789,34.61,1876.0,71.9,4474.1,noite,esteira,4,54.9,0,485.4
74.89,3.304,28.68,2592.0,63.59,2333.1,manha,CNC,1,35.5,0,538.8
79.93,3.397,29.9,1879.0,65.8,3982.2,tarde,compressor,2,27.9,0,240.0
70.55,1.963,29.42,2383.0,67.33,397.0,noite,bomba,1,59.2,0,648.0
75.06,2.994,29.59,2955.0,56.43,270.9,noite,CNC,5,35.7,0,824.0
68.77,2.398,22.99,2118.0,40.56,3379.8,noite,compressor,2,38.8,0,860.8
72.64,1.699,26.45,2071.0,42.65,1596.4,noite,compressor,2,46.9,0,566.6
87.97,2.441,29.7,2515.0,56.83,3490.5,manha,CNC,1,170.7,0,240.0
83.96,3.947,35.74,2332.0,92.34,4012.3,tarde,bomba,0,53.1,0,295.0
76.72,3.151,34.55,2803.0,81.1,1615.6,noite,CNC,1,34.7,0,760.9
81.61,2.542,35.12,2287.0,83.19,2201.0,tarde,bomba,0,53.0,0,569.2
73.96,3.155,28.93,2664.0,59.17,1908.3,manha,CNC,6,30.4,0,516.3
76.37,3.125,34.73,1501.0,68.59,1598.2,noite,esteira,3,123.9,0,482.3
74.01,2.429,27.0,2630.0,50.45,2661.0,manha,CNC,5,81.8,0,625.0
74.27,2.671,29.19,1203.0,55.67,3779.4,manha,prensa,3,19.0,0,526.8
80.53,2.956,35.68,2434.0,92.26,1442.0,manha,CNC,3,81.3,0,468.3
78.55,3.418,32.03,2431.0,60.72,1437.2,tarde,bomba,4,60.2,0,483.9
87.13,2.588,31.69,2032.0,75.59,1624.9,tarde,compressor,3,72.1,0,376.5
64.58,1.508,21.14,2777.0,19.26,3250.8,tarde,CNC,1,101.0,0,790.3
74.98,2.628,25.36,2051.0,45.88,3996.4,noite,compressor,2,24.6,0,487.8
70.1,3.933,29.59,1514.0,77.8,1887.8,tarde,esteira,1,48.4,0,546.4
83.51,2.544,34.33,1250.0,84.96,533.6,tarde,prensa,0,69.7,0,603.2
86.3,3.297,29.91,2124.0,62.54,1144.6,noite,compressor,0,94.3,0,571.5
84.51,3.113,34.84,2387.0,76.51,1816.4,noite,CNC,5,77.8,0,530.3
72.84,2.339,27.29,1576.0,57.96,1318.6,manha,esteira,2,47.3,0,664.5
73.98,3.003,24.55,2173.0,55.08,947.1,manha,bomba,2,98.8,0,321.2
75.93,2.334,27.33,2604.0,66.66,2399.8,tarde,CNC,1,44.5,0,577.0
80.62,2.788,32.68,1561.0,72.35,8045.4,noite,esteira,0,39.2,0,462.6
75.06,1.762,28.69,2702.0,50.37,1198.3,tarde,bomba,2,9.7,0,948.4
79.78,3.562,35.74,2277.0,85.68,2675.9,manha,bomba,2,21.4,0,426.2
80.96,3.433,29.78,1960.0,61.09,3159.6,noite,compressor,3,44.9,0,407.8
80.84,2.738,36.19,1854.0,84.58,3308.2,tarde,compressor,3,22.5,0,647.8
79.49,3.077,31.05,2559.0,82.29,2242.4,tarde,CNC,4,13.4,0,416.4
62.26,2.25,20.29,1835.0,38.01,982.4,noite,esteira,2,25.6,0,651.3
78.29,2.282,26.53,2383.0,57.32,3766.1,noite,CNC,1,131.8,0,490.3
75.34,2.888,31.49,1146.0,71.11,723.5,tarde,esteira,1,18.4,0,592.9
72.02,1.992,29.25,1653.0,51.99,2102.6,tarde,esteira,2,20.1,0,738.9
80.6,2.635,31.36,1607.0,77.23,1972.0,tarde,esteira,3,91.2,0,388.5
76.68,3.075,26.77,2653.0,53.4,1041.3,tarde,CNC,3,68.8,0,634.5
89.7,3.477,36.16,2660.0,80.8,1624.9,tarde,CNC,3,48.8,0,518.0
89.98,3.019,36.02,2137.0,88.8,3243.9,tarde,compressor,4,86.4,0,480.1
67.82,2.892,30.18,2503.0,61.73,2102.2,tarde,bomba,5,54.5,0,428.2
72.63,2.607,29.2,1138.0,55.55,823.2,tarde,prensa,3,1.0,0,817.0
77.15,1.751,28.07,1921.0,61.55,3510.5,manha,compressor,2,32.7,0,358.9
74.36,3.555,34.93,1292.0,68.89,5847.5,tarde,esteira,2,190.1,0,240.0
80.83,2.442,30.36,2559.0,69.53,911.5,tarde,CNC,0,54.5,0,620.9
79.39,3.037,29.53,2152.0,38.12,2210.7,manha,compressor,1,105.8,0,576.8
69.58,2.141,27.79,2759.0,46.07,2260.8,manha,CNC,2,110.7,0,346.4
86.69,2.981,36.43,1463.0,87.88,894.6,manha,esteira,2,76.7,0,505.1
71.94,1.914,19.71,2660.0,26.48,4559.5,noite,CNC,2,50.4,0,601.8
82.55,2.68,35.39,2633.0,81.45,2290.6,noite,CNC,1,27.2,0,654.5
80.55,1.593,32.42,1410.0,73.48,3839.9,tarde,esteira,5,18.6,0,657.8
75.88,3.408,31.15,2256.0,68.54,2774.8,tarde,bomba,2,108.5,0,428.0
88.6,3.857,32.88,2615.0,83.83,4463.5,noite,CNC,1,66.1,0,240.0
89.59,3.356,38.03,2713.0,87.41,2751.3,tarde,CNC,6,66.6,0,649.9
67.65,2.133,23.43,2439.0,22.58,1740.3,noite,bomba,3,76.4,0,633.9
81.76,2.641,29.7,2053.0,72.77,3101.7,manha,compressor,3,39.9,0,837.5
72.39,3.11,28.09,2816.0,57.81,1342.9,manha,CNC,3,95.9,0,383.8
84.37,3.066,33.31,2590.0,77.54,3279.1,tarde,bomba,2,57.1,0,476.5
73.52,2.36,29.51,2468.0,55.41,1196.8,manha,CNC,2,43.0,0,813.7
78.94,3.513,33.29,2238.0,74.55,2164.0,tarde,bomba,2,67.3,0,402.2
82.89,2.45,30.74,1860.0,61.88,1909.7,noite,compressor,4,98.0,0,513.8
75.29,1.695,31.93,2774.0,65.14,2637.1,manha,CNC,0,41.8,0,490.7
72.23,3.192,29.64,2521.0,41.74,4876.3,tarde,CNC,2,189.1,0,564.9
79.04,2.291,29.66,2677.0,60.97,1589.4,tarde,CNC,2,18.0,0,544.2
70.82,2.3,31.55,2694.0,59.1,3700.8,noite,CNC,4,73.2,0,762.8
80.2,2.866,33.79,2072.0,59.58,4546.7,tarde,compressor,2,30.0,0,503.2
70.54,2.811,31.74,1144.0,54.46,3636.4,manha,prensa,1,57.9,0,358.0
71.71,3.192,34.07,1356.0,76.17,2625.6,tarde,esteira,1,83.8,0,326.4
84.23,3.377,29.21,1888.0,47.38,2547.2,tarde,compressor,1,365.0,0,240.0
70.04,1.78,26.38,2529.0,40.8,1526.3,noite,bomba,0,12.2,0,818.9
70.73,2.372,32.67,2211.0,58.57,733.4,tarde,bomba,1,23.6,0,646.8
72.51,3.128,30.95,1444.0,71.08,2340.9,manha,esteira,5,75.3,0,504.2
78.52,3.345,28.56,2344.0,56.58,4770.6,noite,CNC,3,99.4,0,449.0
86.57,3.46,36.8,2164.0,95.56,5146.6,tarde,compressor,1,38.4,0,319.3
89.09,3.51,42.93,1874.0,94.69,850.7,manha,compressor,1,22.4,0,338.9
78.65,2.87,35.94,2403.0,73.54,5058.3,tarde,CNC,1,77.0,0,289.4
79.01,2.845,31.57,2179.0,71.74,3185.7,noite,compressor,4,33.6,0,659.9
89.65,3.27,34.57,1376.0,92.46,2978.4,tarde,esteira,3,119.6,0,240.0
81.17,3.154,35.35,964.0,85.82,4750.5,manha,prensa,0,71.3,0,298.7
64.39,2.666,24.41,2691.0,35.63,4000.5,tarde,CNC,2,75.7,0,691.2
68.99,2.952,26.38,2078.0,40.96,1183.0,manha,compressor,1,110.3,0,513.5
77.12,2.759,24.49,2281.0,47.32,1413.6,tarde,compressor,2,163.1,0,240.0
92.06,3.182,36.52,2248.0,95.49,665.4,tarde,bomba,2,26.0,0,585.2
81.44,2.727,36.9,2271.0,80.99,2900.9,manha,bomba,0,44.1,0,520.3
77.7,2.643,34.64,2525.0,76.34,1281.0,manha,CNC,0,119.6,0,552.7
80.11,2.596,35.28,1627.0,93.06,1700.6,noite,esteira,0,55.9,0,529.4
80.39,3.636,33.74,973.0,67.21,4432.7,manha,prensa,2,36.6,0,425.8
68.26,2.251,30.99,2340.0,57.94,3128.8,noite,bomba,3,51.8,0,634.0
68.71,3.164,32.67,2376.0,53.93,3177.3,tarde,bomba,1,154.8,0,707.8
74.66,2.795,26.96,2516.0,48.72,6984.3,tarde,bomba,3,53.5,0,318.7
78.39,2.031,27.39,1968.0,52.62,190.3,manha,compressor,2,81.5,0,470.3
85.26,3.139,34.89,2684.0,83.13,1329.4,manha,CNC,3,43.3,0,673.6
75.54,2.44,31.97,2343.0,61.5,1903.0,manha,bomba,2,15.4,0,709.7
72.12,2.118,19.98,2460.0,25.47,1389.0,tarde,CNC,6,97.5,0,757.4
67.58,1.849,24.65,1487.0,38.41,3821.7,noite,esteira,2,43.3,0,757.7
79.44,3.165,32.18,2006.0,68.43,2045.0,noite,compressor,2,104.7,0,525.8
82.42,3.374,37.06,2130.0,78.72,1096.1,manha,compressor,3,79.2,0,442.1
83.22,2.735,32.91,2321.0,76.55,2754.1,manha,compressor,0,67.0,0,240.0
96.5,3.829,32.56,1247.0,68.77,3030.4,manha,prensa,3,125.2,0,292.3
72.04,2.696,28.61,2640.0,49.67,1160.2,noite,CNC,7,43.4,0,353.7
67.8,0.985,21.2,2699.0,26.14,2107.6,manha,CNC,0,96.1,0,714.8
75.29,1.985,22.64,2544.0,33.11,3072.4,manha,CNC,1,53.9,0,687.3
78.82,3.616,34.52,2490.0,63.94,4574.8,tarde,bomba,1,41.0,0,246.3
80.5,3.708,38.52,1114.0,93.87,1486.4,tarde,prensa,5,74.2,0,712.6
86.09,2.481,35.64,2683.0,73.53,3271.7,manha,CNC,3,37.4,0,723.3
74.77,2.711,29.46,1210.0,50.36,1634.2,tarde,prensa,1,44.7,0,668.6
74.19,2.384,36.56,2585.0,93.16,2457.4,manha,CNC,2,60.8,0,280.0
73.61,2.761,27.73,2579.0,56.33,1232.9,manha,bomba,3,121.0,0,639.8
72.22,2.515,26.7,2484.0,50.9,3214.2,manha,CNC,1,129.1,0,610.3
67.82,2.147,23.98,2463.0,40.94,4142.2,manha,bomba,3,23.1,0,846.6
81.03,2.37,32.92,2329.0,80.63,2165.1,noite,bomba,4,39.6,0,789.8
81.93,2.651,31.06,2498.0,72.07,1997.8,tarde,bomba,1,85.7,0,588.2
77.17,1.147,28.91,2471.0,47.53,1882.0,noite,CNC,4,35.7,0,692.4
77.11,1.824,27.25,1491.0,57.94,1010.4,manha,esteira,2,39.0,0,693.7
91.09,3.392,39.0,1087.0,85.95,3585.0,tarde,prensa,1,52.4,0,389.1
87.87,4.319,38.97,2219.0,92.14,4508.9,noite,compressor,2,83.1,1,1.0
68.19,3.674,32.26,2571.0,66.87,1431.4,manha,bomba,0,66.0,0,502.7
67.12,2.439,30.63,1374.0,64.78,2658.0,noite,esteira,1,130.2,0,240.0
79.99,2.927,31.61,2482.0,63.28,3163.6,tarde,CNC,1,60.4,0,438.2
83.72,3.0,36.2,1430.0,94.02,1616.1,noite,esteira,0,66.7,0,508.4
78.32,2.379,24.23,2161.0,39.22,5134.6,manha,compressor,1,53.8,0,558.2
81.59,2.882,32.97,1532.0,79.32,2687.3,tarde,esteira,2,72.0,0,240.0
73.66,2.791,31.46,2599.0,80.4,849.9,tarde,CNC,2,41.3,0,622.6
80.15,4.138,34.13,2186.0,73.58,4268.0,noite,compressor,2,74.5,0,240.0
81.22,2.678,31.44,2442.0,76.1,2218.0,noite,bomba,2,35.0,0,560.9
73.34,2.314,32.07,2260.0,65.07,1796.3,tarde,bomba,2,114.7,0,240.0
76.83,2.319,28.14,1229.0,46.62,3430.3,noite,esteira,3,56.2,0,580.7
72.03,2.286,26.24,1448.0,40.06,1651.3,noite,prensa,4,145.3,0,568.4
78.97,2.976,30.71,2556.0,67.98,4953.6,tarde,CNC,2,113.4,0,349.0
70.45,3.243,28.12,2313.0,60.72,4352.8,manha,CNC,4,68.0,0,545.3
94.51,3.524,34.73,2064.0,84.59,5336.1,manha,compressor,4,88.0,0,240.0
88.99,4.159,36.28,1795.0,95.05,6767.7,manha,compressor,3,75.6,0,256.9
67.86,1.778,23.48,2582.0,31.68,3135.6,manha,bomba,1,23.5,0,1037.1
70.43,2.502,28.63,1665.0,57.85,2344.6,noite,esteira,1,66.1,0,702.0
76.48,2.318,36.87,1487.0,76.59,1609.5,manha,esteira,2,63.8,0,574.6
86.4,3.71,40.52,2474.0,90.59,3313.3,tarde,CNC,3,53.5,0,260.2
88.42,3.107,38.9,2080.0,84.3,6663.7,tarde,compressor,3,79.5,0,459.3
82.36,2.491,33.49,2556.0,78.03,1015.6,tarde,bomba,1,67.1,0,541.0
78.89,2.686,25.32,2055.0,49.7,2821.9,manha,compressor,3,70.2,0,568.8
78.8,3.132,29.52,2565.0,55.8,840.8,tarde,CNC,1,140.7,0,304.6
80.86,2.917,31.33,1987.0,66.81,815.2,tarde,compressor,3,60.6,0,368.6
74.96,3.21,29.09,1994.0,54.66,4593.1,tarde,compressor,1,97.1,0,416.3
77.13,2.233,32.35,2615.0,67.25,4180.9,manha,CNC,1,55.9,0,522.7
64.5,2.146,25.46,1409.0,36.3,1555.8,noite,esteira,2,142.4,0,604.2
67.05,2.337,19.79,1948.0,29.4,1144.8,manha,compressor,2,85.8,0,862.5
77.35,2.748,31.59,2582.0,55.78,5453.6,tarde,bomba,4,68.1,0,649.5
83.34,2.467,37.23,2370.0,84.57,1203.5,tarde,bomba,5,37.9,0,591.4
73.15,1.907,24.71,1419.0,43.04,955.2,manha,esteira,2,144.3,0,647.3
91.71,3.424,38.63,2626.0,89.68,1230.8,noite,CNC,3,108.7,0,240.0
74.8,3.211,32.75,2675.0,76.2,2995.2,manha,CNC,5,35.8,0,910.4
75.34,4.23,33.46,2040.0,75.44,7295.9,noite,compressor,1,18.3,0,594.5
83.6,2.84,35.49,1915.0,85.04,1625.6,noite,compressor,4,48.8,0,413.5
89.36,3.251,33.83,2066.0,81.43,4560.2,manha,compressor,2,29.9,0,672.3
89.86,2.666,35.17,1520.0,95.74,2530.7,manha,esteira,2,52.5,0,328.3
79.31,2.76,37.74,2686.0,70.54,537.4,manha,CNC,1,93.4,0,346.0
87.12,3.5,39.59,2630.0,97.73,1658.5,noite,CNC,0,108.3,0,240.0
85.08,3.428,35.97,2096.0,84.32,4207.4,tarde,compressor,1,16.8,0,302.7
79.38,1.486,34.66,1387.0,66.35,4079.3,manha,esteira,2,22.3,0,745.4
62.46,1.563,20.0,1866.0,33.42,1505.9,tarde,esteira,4,29.2,0,1023.1
68.49,2.256,26.09,1566.0,47.47,3574.2,manha,esteira,3,65.4,0,426.9
82.03,3.237,32.49,2462.0,77.3,2189.2,tarde,bomba,4,112.8,0,346.9
82.38,2.827,31.79,1587.0,73.98,2927.9,tarde,esteira,4,56.1,0,345.6
77.36,2.482,29.31,2391.0,56.97,4705.8,manha,bomba,2,16.4,0,570.9
61.64,2.771,23.35,2508.0,36.03,1546.2,noite,CNC,1,70.6,0,773.3
74.66,2.771,23.89,2390.0,49.02,1849.6,manha,bomba,0,43.1,0,497.8
73.74,2.326,27.06,1380.0,58.28,4755.3,tarde,esteira,3,43.6,0,568.2
92.27,3.685,36.41,1817.0,94.96,6867.8,tarde,compressor,3,65.0,1,1.0
82.77,3.42,34.01,2624.0,82.76,3912.5,noite,bomba,5,81.6,0,262.4
85.65,3.688,33.19,2460.0,83.06,2821.3,tarde,bomba,6,105.3,1,1.0
77.55,2.97,29.16,2359.0,58.21,3891.9,noite,bomba,6,114.7,0,405.1
79.92,2.616,34.08,2634.0,80.4,1652.6,manha,CNC,1,96.9,0,437.1
71.91,3.084,24.09,2451.0,54.11,2443.4,noite,bomba,4,90.3,0,451.2
69.81,2.138,26.07,1535.0,54.99,808.5,manha,esteira,2,21.3,0,692.0
77.44,3.934,35.08,2544.0,82.25,1676.8,tarde,CNC,1,85.9,0,240.0
78.8,2.659,32.63,2251.0,72.13,3035.2,manha,compressor,2,53.2,0,423.1
78.33,3.183,27.85,2479.0,66.45,2658.4,noite,CNC,6,113.7,0,751.4
87.72,3.293,38.28,2799.0,89.66,404.8,noite,CNC,0,41.1,0,336.1
80.64,2.645,32.83,1243.0,66.26,2031.0,tarde,prensa,0,50.4,0,643.9
